pair	RANK_MAJOR	RANK_MINOR	TYPE	PDB_ID	BIO_UNIT	CHAIN1	MODEL1	SEQ_IDENT1	COVERAGE1	SEQ_BEGIN1	SEQ_END1	DOMAIN1	CHAIN2	MODEL2	SEQ_IDENT2	COVERAGE2	SEQ_BEGIN2	SEQ_END2	DOMAIN2	FILENAME	orf_name_1	gene_name_1	uniprot_ac_1	orf_name_2	gene_name_2	uniprot_ac_2	orf_name_a	orf_name_b
YGL022W_YOR085W	1	0	Structure	6ezn	1	F	0	91.2	99.3	6	718	-	C	0	93.8	36.6	216	343	-	P39007-P48439-EXP-6ezn.pdb1-F-0-C-0.pdb	YGL022W	STT3	P39007	YOR085W	OST3	P48439	YGL022W	YOR085W
YDL232W_YGL022W	1	0	Structure	6ezn	1	F	0	91.2	99.3	6	718	-	D	0	100.0	94.4	1	34	-	P39007-Q99380-EXP-6ezn.pdb1-F-0-D-0.pdb	YGL022W	STT3	P39007	YDL232W	OST4	Q99380	YDL232W	YGL022W
YIL142W_YIL142W	1	0	Structure	6ks6	1	b	0	100.0	98.3	3	520	-	B	0	100.0	98.3	3	520	-	P39076-P39076-EXP-6ks6.pdb1-b-0-B-0.pdb	YIL142W	CCT2	P39076	YIL142W	CCT2	P39076	YIL142W	YIL142W
YDR188W_YJL014W	1	0	Structure	6ks6	1	g	0	97.9	98.9	5	532	-	z	0	100.0	98.5	2	539	-	P39077-P39079-EXP-6ks6.pdb1-g-0-z-0.pdb	YJL014W	CCT3	P39077	YDR188W	CCT6	P39079	YDR188W	YJL014W
YDR188W_YDR188W	1	0	Structure	6ks6	1	Z	0	100.0	98.5	2	539	-	z	0	100.0	98.5	2	539	-	P39079-P39079-EXP-6ks6.pdb1-Z-0-z-0.pdb	YDR188W	CCT6	P39079	YDR188W	CCT6	P39079	YDR188W	YDR188W
YDR228C_YOR250C	1	0	Structure	4oi4	1	B	0	100.0	4.0	475	499	-	A	0	100.0	96.2	18	445	-	P39081-Q08685-EXP-4oi4.pdb1-B-0-A-0.pdb	YDR228C	PCF11	P39081	YOR250C	CLP1	Q08685	YDR228C	YOR250C
YDR373W_YNL267W	1	0	Structure	2ju0	-	B	-	100.0	4.9	121	172	-	A	-	100.0	92.1	3	177	-	P39104-Q06389-EXP-pdb2ju0.ent-B-0-A-0.pdb	YNL267W	PIK1	P39104	YDR373W	FRQ1	Q06389	YDR373W	YNL267W
YPL050C_YPL050C	1	0	Structure	3zf8	1	A	0	95.7	75.9	95	394	-	A	1	95.7	75.9	95	394	-	P39107-P39107-EXP-3zf8.pdb1-A-0-A-1.pdb	YPL050C	MNN9	P39107	YPL050C	MNN9	P39107	YPL050C	YPL050C
YDL160C_YEL015W	1	0	Structure	4bru	1	A	0	99.5	74.1	46	420	-	B	0	100.0	5.3	88	116	-	P39517-P39998-EXP-4bru.pdb1-A-0-B-0.pdb	YDL160C	DHH1	P39517	YEL015W	EDC3	P39998	YDL160C	YEL015W
YHR086W_YML046W	1	0	Structure	6n7r	1	E	0	94.4	97.0	18	627	-	F	0	79.4	44.6	291	523	-	P39682-Q00539-EXP-6n7r.pdb1-E-0-F-0.pdb	YML046W	PRP39	P39682	YHR086W	NAM8	Q00539	YHR086W	YML046W
YDR235W_YML046W	1	0	Structure	6n7r	1	E	0	94.4	97.0	18	627	-	D	0	100.0	99.4	1	541	-	P39682-Q03776-EXP-6n7r.pdb1-E-0-D-0.pdb	YML046W	PRP39	P39682	YDR235W	PRP42	Q03776	YDR235W	YML046W
YDR235W_YFL017W-A	1	0	Structure	6n7r	1	Q	0	93.4	98.7	2	77	-	D	0	100.0	99.4	1	541	-	P40204-Q03776-EXP-6n7r.pdb1-Q-0-D-0.pdb	YFL017W-A	SMX2	P40204	YDR235W	PRP42	Q03776	YDR235W	YFL017W-A
YDR235W_YLR147C	1	0	Structure	6n7r	1	N	0	100.0	90.1	5	95	-	D	0	100.0	99.4	1	541	-	P43321-Q03776-EXP-6n7r.pdb1-N-0-D-0.pdb	YLR147C	SMD3	P43321	YDR235W	PRP42	Q03776	YDR235W	YLR147C
YDR235W_YGR013W	1	0	Structure	6n7r	1	H	0	100.0	8.4	1	52	-	D	0	100.0	99.4	1	541	-	P53207-Q03776-EXP-6n7r.pdb1-H-0-D-0.pdb	YGR013W	SNU71	P53207	YDR235W	PRP42	Q03776	YDR235W	YGR013W
YDR235W_YHR086W	1	0	Structure	6n7r	1	F	0	79.4	44.6	291	523	-	D	0	100.0	99.4	1	541	-	Q00539-Q03776-EXP-6n7r.pdb1-F-0-D-0.pdb	YHR086W	NAM8	Q00539	YDR235W	PRP42	Q03776	YDR235W	YHR086W
YDR235W_YIL061C	1	0	Structure	6n7r	1	A	0	98.9	62.7	1	188	-	D	0	100.0	99.4	1	541	-	Q00916-Q03776-EXP-6n7r.pdb1-A-0-D-0.pdb	YIL061C	SNP1	Q00916	YDR235W	PRP42	Q03776	YDR235W	YIL061C
YDR240C_YML046W	1	0	Structure	6n7r	1	E	0	94.4	97.0	18	627	-	G	0	92.1	51.2	44	295	-	P39682-Q03782-EXP-6n7r.pdb1-E-0-G-0.pdb	YML046W	PRP39	P39682	YDR240C	SNU56	Q03782	YDR240C	YML046W
YDR240C_YGR013W	1	0	Structure	6n7r	1	H	0	100.0	8.4	1	52	-	G	0	92.1	51.2	44	295	-	P53207-Q03782-EXP-6n7r.pdb1-H-0-G-0.pdb	YGR013W	SNU71	P53207	YDR240C	SNU56	Q03782	YDR240C	YGR013W
YDR240C_YHR086W	1	0	Structure	6n7r	1	F	0	79.4	44.6	291	523	-	G	0	92.1	51.2	44	295	-	Q00539-Q03782-EXP-6n7r.pdb1-F-0-G-0.pdb	YHR086W	NAM8	Q00539	YDR240C	SNU56	Q03782	YDR240C	YHR086W
YDR235W_YDR240C	1	0	Structure	6n7r	1	D	0	100.0	99.4	1	541	-	G	0	92.1	51.2	44	295	-	Q03776-Q03782-EXP-6n7r.pdb1-D-0-G-0.pdb	YDR235W	PRP42	Q03776	YDR240C	SNU56	Q03782	YDR235W	YDR240C
YLR298C_YML046W	1	0	Structure	6n7r	1	E	0	94.4	97.0	18	627	-	B	0	100.0	84.4	3	197	-	P39682-Q05900-EXP-6n7r.pdb1-E-0-B-0.pdb	YML046W	PRP39	P39682	YLR298C	YHC1	Q05900	YLR298C	YML046W
YLR147C_YLR298C	1	0	Structure	6n7r	1	N	0	100.0	90.1	5	95	-	B	0	100.0	84.4	3	197	-	P43321-Q05900-EXP-6n7r.pdb1-N-0-B-0.pdb	YLR147C	SMD3	P43321	YLR298C	YHC1	Q05900	YLR147C	YLR298C
YHR086W_YLR298C	1	0	Structure	6n7r	1	F	0	79.4	44.6	291	523	-	B	0	100.0	84.4	3	197	-	Q00539-Q05900-EXP-6n7r.pdb1-F-0-B-0.pdb	YHR086W	NAM8	Q00539	YLR298C	YHC1	Q05900	YHR086W	YLR298C
YIL061C_YLR298C	1	0	Structure	6n7r	1	A	0	98.9	62.7	1	188	-	B	0	100.0	84.4	3	197	-	Q00916-Q05900-EXP-6n7r.pdb1-A-0-B-0.pdb	YIL061C	SNP1	Q00916	YLR298C	YHC1	Q05900	YIL061C	YLR298C
YDR235W_YLR298C	1	0	Structure	6n7r	1	D	0	100.0	99.4	1	541	-	B	0	100.0	84.4	3	197	-	Q03776-Q05900-EXP-6n7r.pdb1-D-0-B-0.pdb	YDR235W	PRP42	Q03776	YLR298C	YHC1	Q05900	YDR235W	YLR298C
YDR240C_YLR298C	1	0	Structure	6n7r	1	G	0	92.1	51.2	44	295	-	B	0	100.0	84.4	3	197	-	Q03782-Q05900-EXP-6n7r.pdb1-G-0-B-0.pdb	YDR240C	SNU56	Q03782	YLR298C	YHC1	Q05900	YDR240C	YLR298C
YML046W_YPL213W	1	0	Structure	6g90	1	D	0	87.8	92.2	47	626	-	W	0	100.0	71.4	1	170	-	P39682-Q08963-EXP-6g90.pdb1-D-0-W-0.pdb	YML046W	PRP39	P39682	YPL213W	LEA1	Q08963	YML046W	YPL213W
YER029C_YPL213W	1	0	Structure	6j6g	1	s	0	93.0	51.0	3	102	-	b	0	98.3	72.3	1	172	-	P40018-Q08963-EXP-6j6g.pdb1-s-0-b-0.pdb	YER029C	SMB1	P40018	YPL213W	LEA1	Q08963	YER029C	YPL213W
YIR009W_YPL213W	1	0	Structure	6j6g	1	a	0	100.0	75.7	28	111	-	b	0	98.3	72.3	1	172	-	P40567-Q08963-EXP-6j6g.pdb1-a-0-b-0.pdb	YIR009W	MSL1	P40567	YPL213W	LEA1	Q08963	YIR009W	YPL213W
YDR416W_YPL213W	1	0	Structure	6exn	1	T	0	75.5	91.6	21	807	-	W	0	89.8	69.7	2	167	-	Q04048-Q08963-EXP-6exn.pdb1-T-0-W-0.pdb	YDR416W	SYF1	Q04048	YPL213W	LEA1	Q08963	YDR416W	YPL213W
YAL036C_YOR091W	1	0	Structure	4a9a	1	A	0	96.7	99.7	2	369	-	C	0	84.8	36.2	214	338	-	P39729-Q12000-EXP-4a9a.pdb1-A-0-C-0.pdb	YAL036C	RBG1	P39729	YOR091W	TMA46	Q12000	YAL036C	YOR091W
YIL147C_YIL147C	1	0	Structure	1oxk	7	J	0	100.0	10.5	1087	1214	-	B	1	100.0	10.5	1087	1214	-	P39928-P39928-EXP-1oxk.pdb7-J-0-B-1.pdb	YIL147C	SLN1	P39928	YIL147C	SLN1	P39928	YIL147C	YIL147C
YDL235C_YIL147C	1	0	Structure	2r25	1	B	0	100.0	10.9	1086	1218	-	A	0	100.0	99.4	2	167	-	P39928-Q07688-EXP-2r25.pdb1-B-0-A-0.pdb	YIL147C	SLN1	P39928	YDL235C	YPD1	Q07688	YDL235C	YIL147C
YDL235C_YLR006C	1	0	Structure	5kbx	1	B	0	87.6	22.6	499	659	-	A	0	92.1	98.8	3	167	-	Q07084-Q07688-EXP-5kbx.pdb1-B-0-A-0.pdb	YLR006C	SSK1	Q07084	YDL235C	YPD1	Q07688	YDL235C	YLR006C
YDL235C_YDL235C	1	0	Structure	1c02	1	B	0	99.4	99.4	2	167	-	A	0	99.4	99.4	2	167	-	Q07688-Q07688-EXP-1c02.pdb1-B-0-A-0.pdb	YDL235C	YPD1	Q07688	YDL235C	YPD1	Q07688	YDL235C	YDL235C
YGL189C_YLR435W	1	0	Structure	6g04	1	B	0	100.0	16.8	100	119	-	A	0	100.0	74.1	1	152	-	P39938-Q06672-EXP-6g04.pdb1-B-0-A-0.pdb	YGL189C	RPS26A	P39938	YLR435W	TSR2	Q06672	YGL189C	YLR435W
YEL013W_YPR185W	1	0	Structure	6kbm	1	A	0	100.0	86.7	13	513	-	B	0	100.0	3.5	660	685	-	P39968-Q06628-EXP-6kbm.pdb1-A-0-B-0.pdb	YEL013W	VAC8	P39968	YPR185W	ATG13	Q06628	YEL013W	YPR185W
YEL026W_YJL069C	1	0	Structure	6nd4	1	e	0	100.0	96.0	5	125	-	S	0	91.7	83.2	101	594	-	P39990-P40362-EXP-6nd4.pdb1-e-0-S-0.pdb	YEL026W	SNU13	P39990	YJL069C	UTP18	P40362	YEL026W	YJL069C
YEL026W_YPL193W	1	0	Structure	4nut	1	A	0	100.0	96.8	4	125	-	B	0	100.0	7.1	239	265	-	P39990-Q08932-EXP-4nut.pdb1-A-0-B-0.pdb	YEL026W	SNU13	P39990	YPL193W	RSA1	Q08932	YEL026W	YPL193W
YJR055W_YPL193W	1	0	Structure	2mjf	1	B	0	100.0	57.9	70	164	-	A	0	100.0	9.4	317	352	-	P46973-Q08932-EXP-2mjf.pdb1-B-0-A-0.pdb	YJR055W	HIT1	P46973	YPL193W	RSA1	Q08932	YJR055W	YPL193W
YER010C_YER010C	1	0	Structure	2c5q	2	D	0	99.6	99.6	2	234	-	E	0	99.6	99.6	2	234	-	P40011-P40011-EXP-2c5q.pdb2-D-0-E-0.pdb	YER010C	YER010C	P40011	YER010C	YER010C	P40011	YER010C	YER010C
YER018C_YIR010W	1	0	Structure	5t6j	1	B	0	97.8	41.2	131	221	-	C	0	100.0	2.1	560	571	-	P40014-P40568-EXP-5t6j.pdb1-B-0-C-0.pdb	YER018C	SPC25	P40014	YIR010W	DSN1	P40568	YER018C	YIR010W
YER018C_YFR046C	1	0	Structure	4geq	1	A	0	100.0	40.3	133	221	-	F	0	100.0	5.3	61	79	-	P40014-P43618-EXP-4geq.pdb1-A-0-F-0.pdb	YER018C	SPC25	P40014	YFR046C	CNN1	P43618	YER018C	YFR046C
YER029C_YIL061C	1	0	Structure	6n7r	1	K	0	96.1	65.8	4	132	-	A	0	98.9	62.7	1	188	-	P40018-Q00916-EXP-6n7r.pdb1-K-0-A-0.pdb	YER029C	SMB1	P40018	YIL061C	SNP1	Q00916	YER029C	YIL061C
YFL017W-A_YIL061C	1	0	Structure	5zwn	1	g	0	100.0	97.4	2	76	-	Q	0	98.9	62.7	1	188	-	P40204-Q00916-EXP-5zwn.pdb1-g-0-Q-0.pdb	YFL017W-A	SMX2	P40204	YIL061C	SNP1	Q00916	YFL017W-A	YIL061C
YIL061C_YLR147C	1	0	Structure	6n7r	1	N	0	100.0	90.1	5	95	-	A	0	98.9	62.7	1	188	-	P43321-Q00916-EXP-6n7r.pdb1-N-0-A-0.pdb	YLR147C	SMD3	P43321	YIL061C	SNP1	Q00916	YIL061C	YLR147C
YIL061C_YPR182W	1	0	Structure	6n7r	1	P	0	100.0	86.0	12	85	-	A	0	98.9	62.7	1	188	-	P54999-Q00916-EXP-6n7r.pdb1-P-0-A-0.pdb	YPR182W	SMX3	P54999	YIL061C	SNP1	Q00916	YIL061C	YPR182W
YER030W_YOL012C	1	0	Structure	6ae8	1	C	0	100.0	7.8	142	153	-	A	0	94.7	70.9	15	109	-	P40019-Q12692-EXP-6ae8.pdb1-C-0-A-0.pdb	YER030W	CHZ1	P40019	YOL012C	HTZ1	Q12692	YER030W	YOL012C
YDR334W_YOL012C	1	0	Structure	4m6b	2	F	0	74.2	2.0	599	629	-	D	0	95.0	74.6	15	114	-	Q05471-Q12692-EXP-4m6b.pdb2-F-0-D-0.pdb	YDR334W	SWR1	Q05471	YOL012C	HTZ1	Q12692	YDR334W	YOL012C
YOL012C_YOR244W	1	0	Structure	5j9q	1	E	0	99.7	65.8	153	445	-	L	0	100.0	3.7	12	16	-	Q08649-Q12692-EXP-5j9q.pdb1-E-0-L-0.pdb	YOR244W	ESA1	Q08649	YOL012C	HTZ1	Q12692	YOL012C	YOR244W
YER049W_YER049W	1	0	Structure	3kt7	1	A	0	91.0	95.0	24	635	-	A	1	91.0	95.0	24	635	-	P40032-P40032-EXP-3kt7.pdb1-A-0-A-1.pdb	YER049W	TPA1	P40032	YER049W	TPA1	P40032	YER049W	YER049W
YER057C_YER057C	1	0	Structure	1jd1	1	B	0	100.0	96.9	3	127	-	A	0	100.0	97.7	3	128	-	P40037-P40037-EXP-1jd1.pdb1-B-0-A-0.pdb	YER057C	HMF1	P40037	YER057C	HMF1	P40037	YER057C	YER057C
YDL100C_YER083C	1	0	Structure	3zs9	1	C	0	100.0	10.9	4	34	-	B	0	87.0	98.0	4	350	-	P40056-Q12154-EXP-3zs9.pdb1-C-0-B-0.pdb	YER083C	GET2	P40056	YDL100C	GET3	Q12154	YDL100C	YER083C
YDL100C_YGL020C	1	0	Structure	3b2e	2	G	0	100.0	28.5	29	95	-	C	0	96.3	98.0	5	351	-	P53192-Q12154-EXP-3b2e.pdb2-G-0-C-0.pdb	YGL020C	GET1	P53192	YDL100C	GET3	Q12154	YDL100C	YGL020C
YDL100C_YOR164C	1	0	Structure	5bw8	1	C	0	99.3	89.7	11	290	-	B	0	86.4	99.4	3	354	-	Q12125-Q12154-EXP-5bw8.pdb1-C-0-B-0.pdb	YOR164C	GET4	Q12125	YDL100C	GET3	Q12154	YDL100C	YOR164C
YDL100C_YDL100C	1	0	Structure	2woj	2	B	0	86.7	98.0	4	350	-	A	0	86.5	98.3	5	352	-	Q12154-Q12154-EXP-2woj.pdb2-B-0-A-0.pdb	YDL100C	GET3	Q12154	YDL100C	GET3	Q12154	YDL100C	YDL100C
YER112W_YNL147W	1	0	Structure	4c92	1	D	0	100.0	44.9	1	84	-	G	0	88.2	73.9	26	110	-	P40070-P53905-EXP-4c92.pdb1-D-0-G-0.pdb	YER112W	LSM4	P40070	YNL147W	LSM7	P53905	YER112W	YNL147W
YER146W_YNL147W	1	0	Structure	4c92	1	E	0	100.0	90.3	4	87	-	G	0	88.2	73.9	26	110	-	P40089-P53905-EXP-4c92.pdb1-E-0-G-0.pdb	YER146W	LSM5	P40089	YNL147W	LSM7	P53905	YER146W	YNL147W
YMR268C_YNL147W	1	0	Structure	5vsu	1	A	0	92.1	94.4	26	444	-	G	0	87.5	69.6	26	105	-	P49960-P53905-EXP-5vsu.pdb1-A-0-G-0.pdb	YMR268C	PRP24	P49960	YNL147W	LSM7	P53905	YMR268C	YNL147W
YER139C_YER139C	1	0	Structure	5c2y	3	B	0	100.0	73.5	1	166	-	A	0	100.0	77.9	1	176	-	P40084-P40084-EXP-5c2y.pdb3-B-0-A-0.pdb	YER139C	RTR1	P40084	YER139C	RTR1	P40084	YER139C	YER139C
YER143W_YER143W	1	0	Structure	4z2z	1	B	0	100.0	32.2	188	325	-	A	0	91.2	31.8	189	324	-	P40087-P40087-EXP-4z2z.pdb1-B-0-A-0.pdb	YER143W	DDI1	P40087	YER143W	DDI1	P40087	YER143W	YER143W
YDR378C_YER146W	1	0	Structure	4c92	1	E	0	100.0	90.3	4	87	-	F	0	100.0	89.5	10	86	-	P40089-Q06406-EXP-4c92.pdb1-E-0-F-0.pdb	YER146W	LSM5	P40089	YDR378C	LSM6	Q06406	YDR378C	YER146W
YDR378C_YJL124C	1	0	Structure	4c92	1	A	0	100.0	75.6	43	172	-	F	0	100.0	89.5	10	86	-	P47017-Q06406-EXP-4c92.pdb1-A-0-F-0.pdb	YJL124C	LSM1	P47017	YDR378C	LSM6	Q06406	YDR378C	YJL124C
YDR378C_YJR022W	1	0	Structure	6aso	1	H	0	77.6	98.2	2	108	-	F	0	100.0	87.2	10	84	-	P47093-Q06406-EXP-6aso.pdb1-H-0-F-0.pdb	YJR022W	LSM8	P47093	YDR378C	LSM6	Q06406	YDR378C	YJR022W
YDR378C_YLR438C-A	1	0	Structure	4c92	1	C	0	100.0	88.8	1	79	-	F	0	100.0	89.5	10	86	-	P57743-Q06406-EXP-4c92.pdb1-C-0-F-0.pdb	YLR438C-A	LSM3	P57743	YDR378C	LSM6	Q06406	YDR378C	YLR438C-A
YDR180W_YER147C	1	0	Structure	4xdn	1	A	0	97.9	98.9	5	621	-	B	0	87.1	8.8	1	132	-	P40090-Q04002-EXP-4xdn.pdb1-A-0-B-0.pdb	YER147C	SCC4	P40090	YDR180W	SCC2	Q04002	YDR180W	YER147C
YGL225W_YGL225W	1	0	Structure	5oge	4	F	0	95.9	94.4	16	333	-	D	0	95.3	94.4	16	333	-	P40107-P40107-EXP-5oge.pdb4-F-0-D-0.pdb	YGL225W	VRG4	P40107	YGL225W	VRG4	P40107	YGL225W	YGL225W
YNL206C_YNL206C	1	0	Structure	2lh0	1	B	0	95.5	14.7	1	67	-	A	0	95.5	14.7	1	67	-	P40161-P40161-EXP-2lh0.pdb1-B-0-A-0.pdb	YNL206C	RTT106	P40161	YNL206C	RTT106	P40161	YNL206C	YNL206C
YNL200C_YNL200C	1	0	Structure	1jzt	3	B	0	98.8	98.8	4	246	-	A	0	98.8	98.8	4	246	-	P40165-P40165-EXP-1jzt.pdb3-B-0-A-0.pdb	YNL200C	NNR1	P40165	YNL200C	NNR1	P40165	YNL200C	YNL200C
YIL051C_YIL051C	1	0	Structure	3quw	1	A	0	100.0	86.2	20	144	-	A	2	100.0	86.2	20	144	-	P40185-P40185-EXP-3quw.pdb1-A-0-A-2.pdb	YIL051C	MMF1	P40185	YIL051C	MMF1	P40185	YIL051C	YIL051C
YDL087C_YFL017W-A	1	0	Structure	6n7r	1	Q	0	93.4	98.7	2	77	-	I	0	61.0	92.3	4	244	-	P40204-Q07508-EXP-6n7r.pdb1-Q-0-I-0.pdb	YFL017W-A	SMX2	P40204	YDL087C	LUC7	Q07508	YDL087C	YFL017W-A
YDL087C_YGR013W	1	0	Structure	6n7r	1	H	0	100.0	8.4	1	52	-	I	0	61.0	92.3	4	244	-	P53207-Q07508-EXP-6n7r.pdb1-H-0-I-0.pdb	YGR013W	SNU71	P53207	YDL087C	LUC7	Q07508	YDL087C	YGR013W
YDL087C_YLR298C	1	0	Structure	6n7r	1	B	0	100.0	84.4	3	197	-	I	0	61.0	92.3	4	244	-	Q05900-Q07508-EXP-6n7r.pdb1-B-0-I-0.pdb	YLR298C	YHC1	Q05900	YDL087C	LUC7	Q07508	YDL087C	YLR298C
YDL087C_YLR275W	1	0	Structure	6n7p	1	M	0	100.0	97.3	2	108	-	I	0	79.7	92.3	4	244	-	Q06217-Q07508-EXP-6n7p.pdb1-M-0-I-0.pdb	YLR275W	SMD2	Q06217	YDL087C	LUC7	Q07508	YDL087C	YLR275W
YFL017W-A_YOR159C	1	0	Structure	6j6g	1	x	0	100.0	97.4	2	76	-	u	0	89.2	88.3	10	92	-	P40204-Q12330-EXP-6j6g.pdb1-x-0-u-0.pdb	YFL017W-A	SMX2	P40204	YOR159C	SME1	Q12330	YFL017W-A	YOR159C
YOR159C_YPR182W	1	0	Structure	6n7r	1	P	0	100.0	86.0	12	85	-	O	0	89.3	89.4	9	92	-	P54999-Q12330-EXP-6n7r.pdb1-P-0-O-0.pdb	YPR182W	SMX3	P54999	YOR159C	SME1	Q12330	YOR159C	YPR182W
YIL061C_YOR159C	1	0	Structure	6n7r	1	A	0	98.9	62.7	1	188	-	O	0	89.3	89.4	9	92	-	Q00916-Q12330-EXP-6n7r.pdb1-A-0-O-0.pdb	YIL061C	SNP1	Q00916	YOR159C	SME1	Q12330	YIL061C	YOR159C
YDL087C_YOR159C	1	0	Structure	6n7r	1	I	0	61.0	92.3	4	244	-	O	0	89.3	89.4	9	92	-	Q07508-Q12330-EXP-6n7r.pdb1-I-0-O-0.pdb	YDL087C	LUC7	Q07508	YOR159C	SME1	Q12330	YDL087C	YOR159C
YIL097W_YMR135C	1	0	Structure	6swy	1	8	0	75.8	94.3	27	455	-	9	0	73.2	28.9	223	371	-	P40208-P40492-EXP-6swy.pdb1-8-0-9-0.pdb	YMR135C	GID8	P40208	YIL097W	FYV10	P40492	YIL097W	YMR135C
YDR429C_YMR146C	1	0	Structure	3jap	1	q	0	100.0	98.6	1	342	-	s	0	100.0	19.0	45	96	-	P40217-Q04067-EXP-3jap.pdb1-q-0-s-0.pdb	YMR146C	TIF34	P40217	YDR429C	TIF35	Q04067	YDR429C	YMR146C
YDR113C_YGR098C	1	0	Structure	5u1t	1	B	0	86.7	16.1	258	317	-	A	0	95.4	95.5	73	1629	-	P40316-Q03018-EXP-5u1t.pdb1-B-0-A-0.pdb	YDR113C	PDS1	P40316	YGR098C	ESP1	Q03018	YDR113C	YGR098C
YDR489W_YJL072C	1	0	Structure	3jc6	1	B	0	91.4	93.0	3	200	-	D	0	92.1	81.6	54	293	-	P40359-Q03406-EXP-3jc6.pdb1-B-0-D-0.pdb	YJL072C	PSF2	P40359	YDR489W	SLD5	Q03406	YDR489W	YJL072C
YDR489W_YPR135W	1	0	Structure	5nxq	1	B	0	94.9	49.0	474	927	-	E	0	86.7	5.1	1	15	-	Q01454-Q03406-EXP-5nxq.pdb1-B-0-E-0.pdb	YPR135W	CTF4	Q01454	YDR489W	SLD5	Q03406	YDR489W	YPR135W
YJL069C_YPL126W	1	0	Structure	6nd4	1	S	0	91.7	83.2	101	594	-	H	0	92.3	99.1	9	896	-	P40362-Q02931-EXP-6nd4.pdb1-S-0-H-0.pdb	YJL069C	UTP18	P40362	YPL126W	NAN1	Q02931	YJL069C	YPL126W
YJL109C_YPL126W	1	0	Structure	6nd4	1	M	0	100.0	24.4	2	432	-	H	0	92.3	99.1	9	896	-	P42945-Q02931-EXP-6nd4.pdb1-M-0-H-0.pdb	YJL109C	UTP10	P42945	YPL126W	NAN1	Q02931	YJL109C	YPL126W
YGR128C_YPL126W	1	0	Structure	6nd4	1	I	0	80.6	23.1	549	713	-	H	0	92.3	99.1	9	896	-	P53276-Q02931-EXP-6nd4.pdb1-I-0-H-0.pdb	YGR128C	UTP8	P53276	YPL126W	NAN1	Q02931	YGR128C	YPL126W
YJL068C_YJL068C	1	0	Structure	4fol	1	B	0	94.3	100.0	1	299	-	A	0	94.3	100.0	1	299	-	P40363-P40363-EXP-4fol.pdb1-B-0-A-0.pdb	YJL068C	YJL068C	P40363	YJL068C	YJL068C	P40363	YJL068C	YJL068C
YJL061W_YMR047C	1	0	Structure	3pbp	4	J	0	96.4	62.7	6	452	-	K	0	100.0	13.0	967	1111	-	P40368-Q02630-EXP-3pbp.pdb4-J-0-K-0.pdb	YJL061W	NUP82	P40368	YMR047C	NUP116	Q02630	YJL061W	YMR047C
YMR301C_YMR301C	1	0	Structure	4myc	1	B	0	100.0	85.9	98	690	-	A	0	100.0	85.9	98	690	-	P40416-P40416-EXP-4myc.pdb1-B-0-A-0.pdb	YMR301C	ATM1	P40416	YMR301C	ATM1	P40416	YMR301C	YMR301C
YIL153W_YIL153W	1	0	Structure	2ixp	1	C	0	100.0	80.4	2	317	-	A	0	98.1	80.4	2	317	-	P40454-P40454-EXP-2ixp.pdb1-C-0-A-0.pdb	YIL153W	RRD1	P40454	YIL153W	RRD1	P40454	YIL153W	YIL153W
YDR424C_YIL115C	1	0	Structure	4ds1	1	D	0	100.0	0.8	1116	1126	-	C	0	100.0	93.5	7	92	-	P40477-Q02647-EXP-4ds1.pdb1-D-0-C-0.pdb	YIL115C	NUP159	P40477	YDR424C	DYN2	Q02647	YDR424C	YIL115C
YDR424C_YDR488C	1	0	Structure	4ht6	3	F	0	100.0	2.1	75	85	-	E	0	100.0	93.5	7	92	-	P40960-Q02647-EXP-4ht6.pdb3-F-0-E-0.pdb	YDR488C	PAC11	P40960	YDR424C	DYN2	Q02647	YDR424C	YDR488C
YDR424C_YDR424C	1	0	Structure	4ds1	1	C	0	100.0	93.5	7	92	-	A	0	100.0	93.5	7	92	-	Q02647-Q02647-EXP-4ds1.pdb1-C-0-A-0.pdb	YDR424C	DYN2	Q02647	YDR424C	DYN2	Q02647	YDR424C	YDR424C
YIL105C_YIL105C	1	0	Structure	4a6h	1	B	0	90.6	17.1	465	581	-	A	0	90.6	17.1	465	581	-	P40485-P40485-EXP-4a6h.pdb1-B-0-A-0.pdb	YIL105C	SLM1	P40485	YIL105C	SLM1	P40485	YIL105C	YIL105C
YIL083C_YIL083C	1	0	Structure	6aik	1	B	0	95.3	88.2	39	360	-	A	0	95.7	88.5	38	360	-	P40506-P40506-EXP-6aik.pdb1-B-0-A-0.pdb	YIL083C	CAB2	P40506	YIL083C	CAB2	P40506	YIL083C	YIL083C
YDL145C_YIL076W	1	0	Structure	6u3w	1	B	0	99.0	99.0	1	293	-	A	0	99.7	25.2	899	1201	-	P40509-P53622-EXP-6u3w.pdb1-B-0-A-0.pdb	YIL076W	SEC28	P40509	YDL145C	COP1	P53622	YDL145C	YIL076W
YIL070C_YIL070C	1	0	Structure	3qv0	1	A	0	82.1	82.0	49	266	-	A	2	82.1	82.0	49	266	-	P40513-P40513-EXP-3qv0.pdb1-A-0-A-2.pdb	YIL070C	MAM33	P40513	YIL070C	MAM33	P40513	YIL070C	YIL070C
YIL065C_YJL112W	1	0	Structure	2pqn	1	A	0	100.0	81.3	4	129	-	B	0	100.0	2.8	145	164	-	P40515-P47025-EXP-2pqn.pdb1-A-0-B-0.pdb	YIL065C	FIS1	P40515	YJL112W	MDV1	P47025	YIL065C	YJL112W
